Parti,Cumle,PozSkor,NegSkor,algoritma_kod
AKP,•	 Eğitim politikalarının uygulanmasında yapay zekâ destekli karar destek  sistemleri kullanarak etkinliği artıracağız.,1,0,pozitif
AKP,"•	 Sanal sınıf ortamları, artırılmış gerçeklik barındıran içerikler, oyun te- melli mobil uygulamalar gibi teknolojik gelişmeleri öğrenmede uygun  bir araç olarak kullanmak yönünde çalışmalar geliştireceğiz.",0,0,nötr
AKP,•	 Öğrencilerimizin bilgi teknolojileri alanlarında gelişmelerini sağlamaya  devam edeceğiz.,0,0,nötr
AKP,"•	 Eğitim müfredatını yeniden ele alacak, yeşil ve dijital dönüşüm ile ilgili  konuları eğitim müfredatına dahil edeceğiz.",0,0,nötr
AKP,"•	 Yeşil dönüşüm ve dijital dönüşüm konusunda üniversitelerin ihtiyaçları- nı tespit edecek ve altyapıları geliştirecek, üniversite-sanayi iş birliğini  güçlendireceğiz.",0,0,nötr
AKP,•	 Hayat boyu öğrenme kapsamında yeşil ve dijital becerilerin geliştiril- mesine yönelik eğitimler vereceğiz.,0,0,nötr
AKP,•	 Yapay zekâ alanındaki gelişmelere yön veren bir ülke olmak için üniver- sitelerde yapılan çalışmaları öncelikli olarak destekleyeceğiz.,0,0,nötr
AKP,•	 İlaç Takip Sistemi ile uçtan uca dijital kayıt sistemi oluşturarak üretim- den hastaya kadar ilaçların takip edildiği bir yapı oluşturduk.,1,0,pozitif
AKP,"Sağlıkta  hizmet sunum kalitesinin artırılmasının yanı sıra tıbbi teknolojide, ilaç  endüstrisinde ve sağlık turizminde kapasitemizi geliştirmeyi ve yerli  üretim yapan bir ülke olarak dünyaya örnek olmayı hedefliyoruz.",2,0,pozitif
AKP,"•	 Uzaktan sağlık hizmeti ile zaman ve mekân sınırlaması olmaksızın he- kimlerimizi hastalarıyla buluşturacak, teknolojinin verimli bir şekilde  kullanımını yaygınlaştıracağız.",0,0,nötr
AKP,•	 Yerli ve milli aşı ile biyoteknolojik ürünlerimizi üretebileceğimiz sağ- lık bilim ve teknoloji ekosistemimiz olan Hıfzıssıhha Türkiye Aşı ve  Biyoteknolojik Ürün Araştırma ve Üretim Merkezini açacağız.,3,0,pozitif
AKP,"Yerli ve milli sağlık teknolojimizi geliştirerek  kendi tıbbi cihazlarımızı, ilaç ve aşılarımızı üreteceğiz.",2,0,pozitif
AKP,•	 Aile Koruma Kalkanı Programının finansmanı uluslararası standartlarda  dijital olarak çalışacak bir Aile ve Gençlik Bankası kanalıyla sağlanacaktır.,0,0,nötr
AKP,•	 Aile içi sosyalleşmeyi artıracak politikalara ağırlık vererek ailelere dijital  medya okuryazarlığı ve siber zorbalıkla mücadele eğitimleri vereceğiz.,0,0,nötr
AKP,•	 Çocuklarda teknoloji bağımlılığıyla mücadele kapsamında ailelerin far- kındalık düzeyini yükseltici tedbirler alınacaktır.,0,0,nötr
AKP,"Bu kapsamda, anne  adaylarına eşleriyle birlikte doğru internet ve teknoloji kullanımı hak- kında eğitimler verilecektir.",0,0,nötr
AKP,"•	 Çocuklarımızın temel bilimler, teknoloji ve mühendislik alanlarına yön- lendirilmelerini sağlamak üzere ilave programlar geliştireceğiz.",0,0,nötr
AKP,•	 Görme engelliler için dijital erişim sorununu çözeceğiz.,0,0,nötr
AKP,Artan dijitalleşme ve diğer teknolojilerle yaşlılarımızın hizmetlere erişi- mini kolaylaştırma ve daha üretken bir yaşlılık sürecini yaşamaları konula- rında programlar geliştireceğiz.,0,0,nötr
AKP,"•	 Yaşlı bireylerin ihtiyaç duyacağı teknolojik yaklaşımları tanımaları, öğ- renmeleri ve kullanmaları günümüz koşullarında her zamankinden daha  önemli hale gelmiştir.",0,0,nötr
AKP,•	 Bu kapsamda hazırladığımız “Dijital ve Finansal Okuryazarlık Eğitimi”ni  2021 yılında 43 ilde huzurevlerinden hizmet alan yaşlı bireylere verdik.,0,0,nötr
AKP,•	 Yalnız yaşayan ve herhangi bir bakım desteği alamayan yaşlıların kendi  konutlarında bakım ve güvenlik gereksinimlerinin takip edilmesi ama- cıyla teknolojik ekipmanların ve yazılımların geliştirilmesini sağlayaca- ğız.,0,0,nötr
AKP,•	 Yaşlıların gelişen teknolojiye uyum sağlamaları için dijital okuryazarlık  eğitimlerine ağırlık vereceğiz.,0,0,nötr
AKP,•	 Yaşlıların dijital okuryazarlık seviyelerinin arttırılması ve dijital mecra- lara erişimlerinin desteklenmesi için gerekli eğitim projelerini hayata  geçireceğiz.,0,0,nötr
AKP,•	 Bilgi teknolojisi sistemlerini ve uygulamalarını güçlendirerek vatandaş- larımızın hizmete daha kolay erişimini sağlayacağız.,0,0,nötr
AKP,"•	 Dijitalleşme vizyonumuzun temelinde insan olmaya devam edecek,  “yıkıcı” değil “insani dijitalleşme”yi temel alarak çocuklarımızı ve genç- lerimizi geleceğe hazırlayacağız.",0,0,nötr
AKP,"•	 Finansman, teknoloji, işletme ve pazarlama gibi konularda programlarla  genç girişimciliğini desteklemeye yönelik uygulamalarımızı yaygınlaştı- racağız.",0,0,nötr
AKP,•	 Yeşil dönüşüm ve dijitalleşmeyi merkeze alan ve modern çağın sundu- ğu imkânlarla genç çiftçilerimizi güçlü bir şekilde destekleyerek genç  çiftçilerimizle tarımda yeni bir atılım sağlayacağız.,2,0,pozitif
AKP,"•	 1969 yılında yapılan İstanbul Atatürk Kültür Merkezinin zaman içe- risinde depreme dayanıklılığını kaybetmesi, günümüz toplumunun  kültür-sanat ihtiyaçlarına karşılık verememesi nedeniyle; kültürel hafı- zamızda önemli bir yer tutan ve İstanbul’un göz bebeği konumundaki  bu kültür-sanat kurumumuzu moderniteyi ve teknolojiyi bir araya geti- rerek yeniden projelendirdik.",0,0,nötr
AKP,"•	 1,9 milyar TL’lik yatırımımızla dünyanın en köklü sanat kurumlarından  biri olan Ankara Cumhurbaşkanlığı Senfoni Orkestrası Konser Salonu  ve Koro Çalışma Binaları 3 Aralık 2020 tarihinde teknolojiyle zarafeti  birleştiren bir anlayışla dünya standartlarında bir eser olarak hizmete  açılmıştır.",0,0,nötr
AKP,"•	 Atatürk Ansiklopedisi, Gazi Mustafa Kemal Atatürk’ün doğumundan  ölümüne kadar uzanan süreçte; yaşadığı mekânlar, gerçekleştirdiği in- kılaplar ve dönemin tarihi şahsiyetleri hakkında birincil güvenilir kay- naklara dayalı bilgi vermek amacıyla 29 Ekim 2020 tarihi itibarıyla dijital   S a ğ l a m  To p l u m s a l  Ya p ı 165 ortamda erişime açılmış olup dört milyonun üzerinde kişi tarafından  ziyaret edilmiştir.",0,0,nötr
AKP,"•	 Dijital arşivlerimizi geliştirecek, kültür varlıklarımızın korunması ve tanı- tılmasında teknolojinin tüm imkânlarından faydalanacağız.",0,0,nötr
AKP,"•	 Kültürel mirasımızın gelecek nesillere doğru aktarılması için Dijital Halk  Kültürü Arşivi’ni tamamlayarak, ulusal ve uluslararası erişime açacağız.",0,0,nötr
AKP,"En büyük dayanağımız olan beşerî sermayemizi kadın ve gençlerimizi  merkeze alarak güçlendirecek, teknolojik yetkinliklerimizin ve kurumsal  kapasitemizin geliştirilmesine özel önem vereceğiz.",0,0,nötr
AKP,"Potansiyel büyümemizi yukarıya çekecek şekilde beşerî  sermayemizin, teknolojik yetkinliklerimizin ve kurumsal kapasitemizin ge- liştirilmesi öncelikli stratejilerimiz olacaktır.",1,0,pozitif
AKP,"Ekonomimizi güçlü bir şekilde büyütürken, güven ve istikrar içerisinde  sağlam bir zeminde ilerlemek için önceliklerimiz arasında finansal piyasa- lardaki derinleşmeyi artırmak, yurtiçi tasarruflarımızı yükseltmek, başta  yeşil ve dijital dönüşüm odaklı, Ar-Ge yoğun olmak üzere daha fazla doğ- rudan yabancı sermayenin ülkemize çekilmesini sağlamak olacaktır.",0,0,nötr
AKP,"Bu çerçevede; yatırım,  istihdam, üretim, ihracat ve cari fazla yoluyla daha fazla değer üreten,  daha adil paylaşan, daha müreffeh, 2053 net sıfır emisyon hedefiyle yeşil  dönüşüm sürecini başarmış dijital bir Türkiye inşa edeceğiz.",2,0,pozitif
AKP,"Yüksek  katma değer sağlayan, yeşil ve dijital dönüşümü ekonomi başta olmak  üzere farklı alanlardaki politikalarımızın odağına alacağız.",0,0,nötr
AKP,"•	 Siyasi ve ekonomik istikrar, öngörülebilirlik ve yatırımcı dostu politika- larla yüksek teknolojili ve daha üretken alanlarda doğrudan yabancı  yatırımı artıracak, iş ve yatırım ortamını daha da iyileştireceğiz.",1,0,pozitif
AKP,"•	 Verimliliği önceleyen, sürdürülebilir, kapsayıcı ve güçlü bir büyüme di- namiğini yeşil ve dijital dönüşüme uyumlu bir şekilde tesis edecek, ül- kemizin üst gelir grubuna yükselmesini sağlayacağız.",1,0,pozitif
AKP,"•	 Makroekonomik istikrarı sürdürerek daha iyi bir iş ortamının oluşturul- masını, işgücümüzün niteliğinin yükseltilmesini, teknoloji ve yenilik ge- liştirme kapasitemizin artırılmasını, fiziki altyapımızın daha da güçlen- dirilmesini, kurumsal kalitemizin iyileştirilmesini sağlayacağız.",1,0,pozitif
AKP,"•	 Enerji, sanayi, üretim ve ticaret dahil tüm alanlarda ve tüm süreçlerde  yeşil ve dijital dönüşümü gerçekleştireceğiz.",1,0,pozitif
AKP,•	 Teknoloji yoğun yüksek katma değerli sektörlerin ekonomimizdeki pa- yını artırarak ülkemizi daha rekabetçi bir konuma taşıyacağız.,0,0,nötr
AKP,•	 Ekonominin tüm kritik alanlarında dijital dönüşümün gerçekleşmesi için  altyapıyı güçlendireceğiz.,0,0,nötr
AKP,"•	 Sürdürülebilir mobilite, batarya yatırımları, yeşil hidrojen, karbon ya- kalama, yeni nesil nükleer reaktörler, dijital tarım, ray ötesi sistemler,  atık yönetimi vb.",1,0,pozitif
AKP,yeni teknolojilerin geliştirilmesine yönelik yürütülecek  Ar-Ge ve yenilik çalışmalarını destekleyeceğiz.,2,0,pozitif
AKP,"İ s t i ̇ k r a r l ı  v e  G ü ç l ü  E k o n o m i 183 •	 KOBİ’lerin verimlilik ve üretkenliğini artıracak, finansmana erişimini ko- laylaştıracak, kurumsallaşmalarını güçlendirecek, yeşil ve dijital dönü- şümlerini hızlandıracak yeni mekanizmalar oluşturacağız.",1,0,pozitif
AKP,"Gelişen ve değişen dünyada farklı iş yapma biçimlerine hızlıca ayak uy- durabilmeyi temin edecek kurumsal ve hukuki altyapıya sahip bir Türkiye  ışığında; bireylerin beceri setlerinin dijital ve yeşil beceri setleriyle gün- cellendiği ve adil geçişin sağlandığı, ücretler ve kariyer gelişimi hususla- rında cinsiyet ve yaş ayrımcılığını ortadan kaldıran, iş-yaşam dengesinin  aktif işgücündeki tüm bireyler için korunduğu, sosyal güvenlikten doğan  haklar konusunda dünyada örnek gösterilen bir Türkiye’ye ulaşmak temel  hedeflerimiz arasındadır.",0,0,nötr
AKP,186 T Ü R K İ Y E  Y Ü Z Y I L I  İ ç i n  D o ğ r u  A d ı m l a r •	 Özellikle son dönemde hareketlenen bölgesel ve küresel yetenek ha- vuzunun ülkemize kanalize ederek Ar-Ge ve teknoloji firmalarımızın ni- telikli insan kaynağı ihtiyacının karşılanmasını sağlamak üzere uluslara- rası teknoloji uzmanlarını ülkemize kazandırmak amacıyla “Uluslararası  Yetenek Transferi” programını geliştirdik.,0,0,nötr
AKP,•	 Bilgi teknolojileri alanındaki yetişmiş insan gücü ihtiyacını karşılamak  üzere Bir Milyon İstihdam Projesini başlattık.,0,0,nötr
AKP,"•	 İşgücü piyasasının yeşil ekonomi, döngüsel ve dijital ekonomi ile iklim  değişikliğine uyumunu hızlandıracak; ortaya çıkan beceri ihtiyaçlarını  karşılayarak yeni istihdam olanakları sağlayacağız.",1,0,pozitif
AKP,•	 Ar-Ge ve teknoloji merkezlerindeki çalışanların üniversitelerdeki uzman  kişiler ve gençlerimiz ile daha fazla proje yapmasına yönelik destekle- rimizi artıracağız.,0,0,nötr
AKP,"•	 Bilgi teknolojileri alanındaki yetişmiş insan gücü ihtiyacını karşılamak  üzere başlatmış olduğumuz Bir Milyon İstihdam Projesinde 2024 yıl  sonu itibarıyla iki milyon gencimizin en az bir başlıkta eğitimini tamam- layacak, bir milyon gencimizin ise sertifikalı hale gelmesini sağlayaca- ğız.",0,0,nötr
AKP,"Önümüzdeki dönemde de, yüksek büyüme hedefimizi güçlü bir öde- meler dengesi bilançosuyla gerçekleştirmek için geliştireceğimiz prog- ramlarla, kaynaklarımızı üretken alanlara yönlendirecek, hedef pazar ve  hedef sektörlere odaklanmış bir bakış açısıyla, ihracatta katma değerin  arttırılması, yüksek teknolojili ürünlere doğru uzmanlaşmanın gerçekleş- tirilmesi ve bu sürecin yeşil dönüşüm, dijitalleşme, Ar-Ge, inovasyon ve  markalaşma faaliyetleri ile desteklenmesine yönelik çalışmalarımızı sür- düreceğiz.",2,0,pozitif
AKP,"•	 Dijitalleşen dünyada e-ihracat aktörlerinin ihtiyaçlarına yönelik farklı  destek modelleri geliştirirken aynı zamanda bürokrasiyi azaltarak e-ih- racatı kolay, hızlı ve güvenilir kılmayı hedefledik ve bu doğrultuda e-ih- racata yönelik güçlü bir destek paketini hayata geçirdik.",1,0,pozitif
AKP,"•	 Serbest bölgelerin katma değeri yüksek, Ar-Ge yoğun ve yüksek tek- nolojili sektörlerde kümelenme yoluyla teknolojik dönüşümünün sağ- lanması; yerli ve yabancı yatırımcılara yönelik ihtisaslaşma temelli ya- tırım alanları oluşturulması amacıyla İhtisas Serbest Bölgeleri projesini  2020 yılı itibarıyla hayata geçirdik.",1,0,pozitif
AKP,"•	 Katma değerli ve yüksek teknolojili ve çevre dostu ürünlerin ihracat  içindeki payını artıracak ve ülkemizin küresel değer zincirindeki konu- munu güçlendirecek, ihracatta bölgesel bağımlılığı azaltarak ürün ve  pazar çeşitlendirmesini destekleyeceğiz.",0,0,nötr
AKP,"•	 Uzay ve havacılık, çip, elektronik, yapay zeka, biyoteknoloji, sentetik  biyoloji, aşı, ilaç ve tıbbi cihaz sektörleri başta olmak üzere, kamu-özel  sektör işbirliklerine hız kazandırarak, mega yatırım projelerini hayata  geçireceğiz •	 Türkiye’nin otomobili projesi gibi mobilite teknolojilerinde çığır açacak  yeni markalar oluşturacağız.",2,0,pozitif
AKP,•	 Ülkemizin yeşil ve dijital dönüşüm sürecini destekleyecek Uluslararası  Doğrudan Yatırımların ülkemize kazandırılması için yatırım destek ve  tanıtım faaliyetleri yürüteceğiz.,2,0,pozitif
AKP,•	 Dijital bankacılık sektörünün kurulması için gerekli yasal altyapıyı oluş- turduk.,0,0,nötr
AKP,"•	 Program kapsamında yer alan eylemlerimizi; sermaye piyasaları, si- gortacılık, katılım finans, sürdürülebilir finans, finansal teknolojiler, risk  yönetimi ve finansal eğitim olarak 7 tema altında topladık.",0,1,negatif
AKP,•	 Finansal hizmetlerde dijital teknolojilerin artan payını dikkate alarak  fintek uygulamalarını yaygınlaştıracak ve hizmet kalitesini artıracağız.,0,0,nötr
AKP,"Bu kapsamda; •	 Finansal sektörün boyutuna, karmaşıklığına ve gelişimine uygun  “denetleyici teknolojiler” odaklı yeni denetim uygulama ve yöntem- leri hayata geçirilecektir.",1,0,pozitif
AKP,•	 Finansal alandaki dijital yenilikçilik ve teknoloji ekosisteminin gelişimini  destekleyeceğiz.,0,0,nötr
AKP,"•	 Finans sektörünün hızla dijitalleşmesi nedeniyle açığa çıkan bilgi gü- venliği, kişisel verilerin korunması ve finansal tüketicilerin bilinçlendiril- mesi ihtiyacına yönelik çalışmaları destekleyecek, kurumsal kapasiteyi  güçlendirecek ve siber dolandırıcılıkla etkin mücadele etmeye devam  edeceğiz.",0,0,nötr
AKP,"•	 Yatırımcıların korunmasını ve sermaye piyasasının gelişimini ön plan- da tutacak şekilde, manipülatif ve piyasa bozucu nitelikteki işlemlerin  önüne geçilmesi için teknolojik altyapı güçlendirilecektir.",0,0,nötr
AKP,"Ekonomide yeşil ve dijital dönüşümü destekleyecek, bu dönüşüm için  gerekli kaynak dağıtımını sağlayacak şekilde gelir ve harcama politikala- rını yeniden şekillendireceğiz.",0,0,nötr
AKP,Ülkemize rekabet üstünlüğü sağlayacak teknoloji odaklı yenilikçi ya- tırımlarda destek unsurlarını ve yoğunluğunu artırdık.,1,0,pozitif
AKP,•	 Vergi kayıp ve kaçağı ile kayıt dışı ekonomik faaliyetlerin önlenmesine  yönelik teknoloji ile desteklenen risk analiz ve değerlendirme süreçle- ri geliştirmek üzere Risk Analizi Değerlendirme ve Araştırma Sistemini  (RADAR) kurduk.,0,1,negatif
AKP,"Böylece, mali yö- netim süreçlerini dijitalleştirerek, bütçe, nakit, harcama ve muhasebe  yönetiminde etkinliği artırdık.",0,0,nötr
AKP,•	 Kamu Mali Yönetiminde dijital dönüşümü başlattık.,0,0,nötr
AKP,•	 Kamu harcamalarının muhasebe sistemiyle entegre olarak dijital or- tamda yapılmasını sağlayan harcama yönetim sistemini uygulamaya  aldık.,0,0,nötr
AKP,"•	 Vatandaşlarımızın kamu e-fatura, e-teminat, e-tahsilat gibi dijital plat- formlardan işlem yapabilmesi sayesinde kaynak ve zaman tasarrufuna  önemli katkılar sağladık.",0,0,nötr
AKP,•	 Bilgi teknolojilerinin sunduğu imkânlar çerçevesinde geliştirilen Kamu  Filo Yönetim Sistemini kamu idarelerinde yaygınlaştıracağız.,0,0,nötr
AKP,"•	 Yenilikçi teknolojilerin kamu alımları yoluyla geliştirilmesini sağlayarak,  yerli üretimin desteklenmesine devam edeceğiz.",1,0,pozitif
AKP,•	 Vergi sisteminde dijital dönüşümü destekleyecek ve çevre dostu yeşil  vergilemeyi esas alan bir sistemi oluşturacağız.,0,0,nötr
AKP,"•	 Ekonomide verimliliği artıracak, katma değeri yüksek, teknolojik ve ye- nilikçi üretimi vergisel açıdan desteklemeye devam edeceğiz.",0,0,nötr
AKP,•	 Mükellef odaklı ve dijitalleşmiş “Geleceğin Vergi Daireleri”ni inşa ede- ceğiz.,0,0,nötr
AKP,"Yapay zeka uygulamaları ile entegre edilmiş, mükelleflerimizin  tek bir noktadan tüm vergi uygulamalarımıza kolayca erişebildiği, iş- lemlerinin hızla sonuçlandırıldığı bir yapı oluşturacağız.",0,0,nötr
